Country,ISO3,Year,y_true,y_pred,Residual,Cooks_D
Malta,MLT,2021,81.8,81.57184353244226,0.22815646755773855,0.0006080435945186952
Algeria,DZA,2020,74.0,74.49337422158443,-0.4933742215844319,0.0006079825642808056
Paraguay,PRY,2021,70.3,72.15757065580614,-1.8575706558061427,0.0005995742976941271
Solomon Islands,SLB,2018,65.6,65.8739217328565,-0.27392173285650756,0.0005938262478347319
Saint Lucia,LCA,2020,75.6,74.7039433757278,0.896056624272191,0.0005799487872967767
Saint Vincent and the Grenadines,VCT,2018,73.2,72.54695856470116,0.6530414352988458,0.0005797262422395893
Indonesia,IDN,2019,71.4,71.67174314052346,-0.27174314052345494,0.0005774249555257472
New Zealand,NZL,2018,81.8,81.30244964294354,0.4975503570564541,0.0005762864831498777
New Zealand,NZL,2019,81.8,81.4134489665731,0.38655103342689756,0.0005757280972808104
Cambodia,KHM,2019,69.6,69.58775165228266,0.012248347717331853,0.0005741771948176772
Ethiopia,ETH,2018,68.5,68.00252142857138,0.4974785714286156,0.0005579550790555157
Portugal,PRT,2021,81.2,81.00614444036356,0.19385555963644663,0.0005539709948572346
Saint Kitts and Nevis,KNA,2018,73.5,72.64336698727556,0.8566330127244441,0.000553815379681681
Maldives,MDV,2018,78.7,78.50679166666679,0.1932083333332173,0.0005458329104849211
Grenada,GRD,2019,72.7,73.70345146189968,-1.0034514618996724,0.0005394459198733341
Benin,BEN,2018,63.7,63.549999999999955,0.15000000000004832,0.0005378138673443718
"Bolivia, Plurinational State of",BOL,2021,65.4,65.5416832611833,-0.14168326118328878,0.0005377884601862043
Papua New Guinea,PNG,2018,66.5,66.50821348003856,-0.008213480038563148,0.000536549130714335
Nigeria,NGA,2018,62.7,62.8323333333333,-0.13233333333329966,0.0005333083400560556
Portugal,PRT,2018,81.1,80.90923690068101,0.1907630993189855,0.0005325766710910119
Saint Kitts and Nevis,KNA,2021,72.2,71.652823809524,0.5471761904760086,0.0005325358571240417
"Tanzania, United Republic of",TZA,2020,67.4,66.77467777777781,0.625322222222195,0.0005254351554903633
"Palestine, State of",PSE,2018,75.7,75.67591203703705,0.024087962962951792,0.0005230141872238892
Azerbaijan,AZE,2021,72.9,73.51809236015778,-0.6180923601577746,0.0005229645902574551
Czechia,CZE,2020,78.1,79.22061230158744,-1.1206123015874425,0.0005211453656970269
Bhutan,BTN,2020,74.5,73.78004626582563,0.7199537341743678,0.0005185383370228455
Vanuatu,VUT,2021,66.3,66.55304093567251,-0.25304093567251584,0.0005183054112632327
Samoa,WSM,2018,70.1,70.27969365079367,-0.1796936507936806,0.0005142250690100898
Panama,PAN,2018,78.7,78.45177712899837,0.2482228710016301,0.000512080534911119
Trinidad and Tobago,TTO,2019,74.1,73.4522401961953,0.6477598038046892,0.000507910052147563
Tajikistan,TJK,2019,73.8,73.75553957104992,0.044460428950074515,0.0005063609933159923
Azerbaijan,AZE,2019,75.8,74.83707592592589,0.9629240740741096,0.0005058437290381088
Fiji,FJI,2019,67.9,67.67714386123137,0.22285613876863408,0.0005032383055701692
Timor-Leste,TLS,2019,68.5,68.57053535353538,-0.07053535353537654,0.0004960084346701092
Romania,ROU,2020,74.1,74.81528299736922,-0.7152829973692292,0.0004933490220008629
"Congo, The Democratic Republic of the",COD,2020,62.0,62.248866666666764,-0.24886666666676405,0.000490712796631391
"Palestine, State of",PSE,2019,75.8,77.5634259259259,-1.763425925925901,0.0004883143902737109
Canada,CAN,2019,82.0,81.64475808080824,0.3552419191917551,0.00048781609844324186
Guinea-Bissau,GNB,2020,58.4,58.213110052910075,0.18688994708992368,0.00048401913815145694
United Kingdom,GBR,2018,80.6,80.52942079641483,0.07057920358516867,0.0004838910683307639
Saint Vincent and the Grenadines,VCT,2019,73.1,72.30469990706408,0.7953000929359177,0.0004790092077743553
China,CHN,2020,77.5,76.97574808802321,0.5242519119767906,0.0004783109714292862
Trinidad and Tobago,TTO,2018,74.0,73.41651086895934,0.5834891310406647,0.0004781817347612547
Ethiopia,ETH,2019,68.8,68.20330476190468,0.5966952380953217,0.00047485769024096396
Tunisia,TUN,2019,77.5,76.63922717086838,0.8607728291316192,0.00047242319702006706
Saint Kitts and Nevis,KNA,2019,73.7,73.92146895895341,-0.2214689589534089,0.0004710680656234007
Namibia,NAM,2020,63.8,63.36261111111111,0.43738888888888994,0.00046737759642026376
Bulgaria,BGR,2020,73.5,74.13804594856505,-0.6380459485650505,0.0004666784749669696
Madagascar,MDG,2019,63.8,63.92644974747478,-0.12644974747477988,0.00046648151908367837
Turkmenistan,TKM,2019,69.1,68.9487634920634,0.15123650793658783,0.0004654923231096502
Lao People's Democratic Republic,LAO,2021,68.2,68.80157830687845,-0.6015783068784515,0.0004645752714649596
Cambodia,KHM,2018,69.4,69.49556987340794,-0.0955698734079391,0.0004612105799432255
Jordan,JOR,2020,77.6,78.54533333333326,-0.9453333333332665,0.0004606464259058056
Brazil,BRA,2021,72.4,72.9482067819507,-0.5482067819506966,0.00045926052298079367
"Micronesia, Federated States of",FSM,2019,65.9,65.5943390211642,0.3056609788358031,0.0004535309891373158
Haiti,HTI,2018,63.5,63.28665658844089,0.21334341155910863,0.0004462168476865733
Solomon Islands,SLB,2019,65.7,66.22215952380948,-0.5221595238094778,0.0004451573342432592
Timor-Leste,TLS,2021,68.0,67.61799999999998,0.3820000000000192,0.00044410949997954067
Cabo Verde,CPV,2020,73.7,73.58880751800884,0.11119248199116782,0.00044205123152299305
Greece,GRC,2018,81.1,80.5787267429196,0.5212732570803951,0.0004419935795914778
Equatorial Guinea,GNQ,2019,61.4,61.13176105561113,0.2682389443888695,0.00044019146745410205
Finland,FIN,2021,81.5,81.06733858918858,0.43266141081141996,0.0004383805026401351
Grenada,GRD,2018,72.8,73.24669509665996,-0.44669509665996543,0.0004347498968024376
Marshall Islands,MHL,2018,73.5,72.87102025360564,0.6289797463943643,0.00043461137076186517
Guatemala,GTM,2019,72.7,72.39330148892907,0.30669851107093393,0.0004304127774772555
Brazil,BRA,2020,74.1,74.52849269825913,-0.4284926982591344,0.0004225578632603446
Chile,CHL,2021,79.0,78.39569534030781,0.6043046596921897,0.00041533292404928666
Fiji,FJI,2018,67.9,68.03858333333335,-0.13858333333334372,0.0004131926384800095
"Korea, Democratic People's Republic of",PRK,2020,72.4,72.71059102032471,-0.31059102032470776,0.00041125374131338344
Guatemala,GTM,2018,72.7,72.31912315411029,0.38087684588971626,0.0004107388183169936
Papua New Guinea,PNG,2019,66.7,66.5805301467052,0.11946985329480242,0.00041012387661063193
China,CHN,2021,77.6,77.48820833333336,0.1117916666666332,0.0004084708161375747
Chad,TCD,2018,59.0,58.943766414141464,0.05623358585853566,0.0004072387700466443
"Tanzania, United Republic of",TZA,2021,66.8,65.98853121693128,0.8114687830687188,0.0004033141962965514
"Micronesia, Federated States of",FSM,2018,65.8,65.59162184944702,0.20837815055297426,0.0004031198823111157
Fiji,FJI,2020,67.7,67.59030198088952,0.10969801911048194,0.000401458117208476
Poland,POL,2018,77.6,77.1190719135802,0.48092808641979445,0.0004001207975449954
Chad,TCD,2019,59.4,59.284898821548815,0.11510117845118373,0.0003995908095387637
Benin,BEN,2019,64.1,63.84066666666668,0.2593333333333163,0.0003969381330672162
Guyana,GUY,2021,66.1,65.69145370370367,0.408546296296322,0.0003957717536883107
Morocco,MAR,2019,73.7,73.58039669430785,0.11960330569215216,0.0003954819688421706
Angola,AGO,2021,62.1,62.40303508771927,-0.303035087719266,0.0003944718286228351
Nauru,NRU,2018,73.5,72.7910772594256,0.7089227405743941,0.00039375868649845776
Burkina Faso,BFA,2019,62.6,62.065516666666674,0.534483333333327,0.00039144170988214994
Cook Islands,COK,2019,73.7,73.10732941917485,0.5926705808251569,0.0003909896622385641
Burkina Faso,BFA,2021,62.3,61.99131269841273,0.30868730158726976,0.0003769677665479464
Afghanistan,AFG,2019,61.2,61.43250320512815,-0.23250320512814682,0.00037667272793496365
Ecuador,ECU,2020,72.7,73.78914268278096,-1.0891426827809596,0.0003735172982627075
Gambia,GMB,2019,64.9,65.22149523809522,-0.32149523809520986,0.00037118013974061327
Tonga,TON,2020,73.2,72.67453647643553,0.5254635235644685,0.00037034553687973707
Germany,DEU,2021,80.5,81.04213851125368,-0.5421385112536825,0.00036975059026522284
Seychelles,SYC,2019,73.1,73.1277248039,-0.027724803899999984,0.0003655341236690591
Morocco,MAR,2018,73.6,73.49992373042696,0.10007626957303728,0.0003623292057667288
Estonia,EST,2019,78.9,78.07467962962977,0.8253203703702354,0.0003585581612807707
Italy,ITA,2021,82.2,82.49444404761908,-0.2944440476190806,0.00035769499863771525
Dominican Republic,DOM,2020,73.6,73.8226828184666,-0.22268281846660898,0.0003573410618239109
Gambia,GMB,2018,64.6,64.9400817460317,-0.34008174603170005,0.00035276174001943987
Dominica,DMA,2019,73.7,73.11842702354942,0.5815729764505875,0.00035155981478897965
Brunei Darussalam,BRN,2019,76.7,76.20907698412708,0.490923015872923,0.0003498469125080434
Croatia,HRV,2021,76.9,77.81674744152643,-0.9167474415264252,0.0003491409615978225
Trinidad and Tobago,TTO,2020,73.6,72.89891492913799,0.7010850708620069,0.00034201200634605047
Tajikistan,TJK,2018,73.5,73.59048544647086,-0.09048544647086487,0.00034200178461600675
Tunisia,TUN,2018,77.2,76.69772492219116,0.5022750778088465,0.0003418044374730276
Kiribati,KIR,2019,62.1,62.035326942501904,0.06467305749809782,0.00034087875449178835
Côte d'Ivoire,CIV,2020,63.3,63.01127777777777,0.2887222222222263,0.0003401897349604254
Djibouti,DJI,2020,65.3,65.2774990740741,0.02250092592589681,0.00034005723313712343
United Arab Emirates,ARE,2018,81.2,81.40634642857148,-0.20634642857147867,0.0003329465179424654
United Kingdom,GBR,2020,80.1,80.72046925928096,-0.6204692592809664,0.00032982639187172384
Saint Vincent and the Grenadines,VCT,2021,72.6,71.93870032469977,0.6612996753002278,0.0003269084093463097
Canada,CAN,2021,81.6,80.73557838634675,0.8644216136532492,0.0003267089298612226
Turkmenistan,TKM,2018,69.1,68.95809682539674,0.1419031746032573,0.0003243051479370038
Kyrgyzstan,KGZ,2021,72.2,72.85944614588907,-0.6594461458890635,0.00031558597860606555
Cook Islands,COK,2018,73.5,72.79786318558295,0.7021368144170452,0.00031452060978057634
Libya,LBY,2021,72.2,72.68508119782227,-0.485081197822268,0.0003098124917228941
Burkina Faso,BFA,2018,62.4,61.926850000000016,0.47314999999998264,0.0003094453345149835
Nicaragua,NIC,2020,75.0,74.60865758223264,0.3913424177673619,0.00030851134371658056
Portugal,PRT,2020,80.8,80.86881993469497,-0.06881993469497161,0.00030801313846923764
Marshall Islands,MHL,2019,73.7,72.64672708775984,1.0532729122401605,0.0003073274818133348
Saint Vincent and the Grenadines,VCT,2020,72.7,71.9582662379296,0.7417337620703961,0.000306314284973125
Uruguay,URY,2021,75.0,75.72217325640614,-0.7221732564061369,0.000304355524944261
Viet Nam,VNM,2020,74.8,74.77761670274174,0.022383297258258494,0.0003030901151403654
North Macedonia,MKD,2019,76.1,76.75108333333333,-0.6510833333333323,0.00030254444220953995
Estonia,EST,2020,78.6,77.86955462962982,0.7304453703701768,0.0003011474089896331
Greece,GRC,2019,80.9,80.28667915923955,0.6133208407604513,0.0002959015549840194
Tunisia,TUN,2021,74.1,73.76993085394999,0.3300691460500076,0.000294934459142583
Sweden,SWE,2019,82.7,82.07398803418795,0.6260119658120544,0.00029479528059822845
Spain,ESP,2020,81.9,82.55368611111113,-0.6536861111111278,0.00029186953425283885
Turkmenistan,TKM,2021,69.1,69.41532818512121,-0.3153281851212171,0.0002911821216210937
Côte d'Ivoire,CIV,2018,62.9,62.544333333333206,0.35566666666679225,0.0002878316413314452
"Korea, Democratic People's Republic of",PRK,2018,72.1,72.20090780117897,-0.1009078011789768,0.0002873566655903124
Mongolia,MNG,2019,70.8,70.29299999999994,0.5070000000000618,0.0002871850948681499
Tuvalu,TUV,2021,72.2,71.60390565175587,0.5960943482441365,0.0002870907875979764
Dominica,DMA,2021,72.2,72.0991501775649,0.10084982243510865,0.00028637642286678957
Nigeria,NGA,2019,63.1,62.99766666666664,0.10233333333336248,0.0002797130378769994
Colombia,COL,2021,74.5,74.12522937325093,0.37477062674906847,0.00027192122262324606
United Kingdom,GBR,2021,80.1,80.466078944204,-0.36607894420400555,0.00027073597680344263
Gambia,GMB,2020,64.8,65.45409921837422,-0.6540992183742276,0.000270497534534244
Libya,LBY,2020,72.6,72.84299837461192,-0.24299837461192908,0.0002704158330589065
Equatorial Guinea,GNQ,2021,61.6,61.2920483211234,0.3079516788765986,0.00026917563472703994
Sweden,SWE,2021,82.7,82.10579914529903,0.5942008547009721,0.0002689517619458466
El Salvador,SLV,2021,71.7,70.80966666666669,0.8903333333333165,0.0002686075777589049
Canada,CAN,2018,81.7,81.64765450937982,0.052345490620183455,0.00026603289654484024
Seychelles,SYC,2018,73.1,73.10105975450688,-0.001059754506883337,0.0002647697819028643
El Salvador,SLV,2020,72.1,72.15088853055848,-0.05088853055848119,0.00026380727766112555
Norway,NOR,2021,82.8,82.26808611111082,0.5319138888891786,0.0002631546390645198
Guyana,GUY,2020,66.9,66.68362500000002,0.2163749999999851,0.00026198571795041804
Serbia,SRB,2019,75.9,75.87072719502724,0.029272804972762856,0.0002617918350904757
Djibouti,DJI,2019,65.4,65.06480198412703,0.33519801587297593,0.00026165632929185033
Serbia,SRB,2018,75.9,75.93717185592189,-0.037171855921883434,0.00026152460955308364
Comoros,COM,2020,68.3,68.8942857142858,-0.5942857142858031,0.0002608081894001
Georgia,GEO,2019,73.9,74.32437106583137,-0.42437106583136597,0.0002606214263521389
Syrian Arab Republic,SYR,2019,69.2,69.41890270868532,-0.21890270868532014,0.0002589165554607111
"Congo, The Democratic Republic of the",COD,2018,61.4,61.50333333333337,-0.10333333333337436,0.0002577614486065674
Colombia,COL,2019,78.0,77.83151145347003,0.16848854652997147,0.0002565804926798001
Netherlands,NLD,2019,82.3,81.78569527324537,0.5143047267546308,0.0002528876971201877
Cameroon,CMR,2020,62.2,62.197269047618995,0.002730952381007512,0.0002528514815491902
Poland,POL,2019,77.7,77.3666077601411,0.33339223985890953,0.00024848102564994446
"Congo, The Democratic Republic of the",COD,2019,61.8,61.85368888888891,-0.053688888888913766,0.000246979052631813
Lithuania,LTU,2021,74.1,74.47173053372079,-0.37173053372079323,0.00024506228809631194
Philippines,PHL,2019,69.4,70.28641143455042,-0.8864114345504106,0.00024209527703021938
Viet Nam,VNM,2018,73.6,73.39853660968667,0.2014633903133216,0.00024021542840119725
Guinea-Bissau,GNB,2018,58.6,58.54886904761902,0.05113095238097998,0.00023914988677115227
Sao Tome and Principe,STP,2020,71.3,71.39834642857133,-0.09834642857133247,0.00023591473526978935
Netherlands,NLD,2021,81.1,81.4090038739524,-0.30900387395240614,0.00023572932357107413
Madagascar,MDG,2021,62.9,63.20459747474756,-0.3045974747475597,0.0002311827702500596
Djibouti,DJI,2018,65.1,64.83181190476199,0.2681880952380027,0.0002256245672345987
Haiti,HTI,2021,62.5,62.643293049543146,-0.14329304954314637,0.00022484271888694222
India,IND,2021,67.3,66.50594550264553,0.7940544973544661,0.0002234139023541556
Colombia,COL,2018,77.8,77.63856798941772,0.1614320105822742,0.0002224704930796484
Belarus,BLR,2021,73.1,73.9803734197721,-0.8803734197721127,0.00021690270228037797
Côte d'Ivoire,CIV,2019,63.5,62.7838333333333,0.7161666666667017,0.00021345511769648397
Estonia,EST,2018,78.3,77.86881018518542,0.43118981481457297,0.0002114319751932379
Benin,BEN,2021,64.0,63.7177797619048,0.28222023809519925,0.0002095009263562492
South Africa,ZAF,2020,64.3,64.04416898266564,0.25583101733435853,0.0002094024362130839
Dominican Republic,DOM,2021,73.3,73.56046919968475,-0.26046919968474924,0.00020930065840722522
Rwanda,RWA,2020,68.3,68.36726666666686,-0.06726666666686754,0.0002064344276466679
Ukraine,UKR,2021,70.9,71.78366666666669,-0.8836666666666844,0.00020471367208887978
Nepal,NPL,2019,71.4,71.32840534766484,0.07159465233516471,0.0002041999057044286
Lebanon,LBN,2021,74.3,76.35336111111116,-2.0533611111111583,0.0002031888473572163
Mauritius,MUS,2019,74.1,73.9953109041288,0.10468909587119413,0.00020309415724062006
Bhutan,BTN,2018,73.8,73.49254521225666,0.3074547877433389,0.00020250802932160442
Senegal,SEN,2019,68.8,68.25748412698412,0.5425158730158728,0.0001968955672928004
Canada,CAN,2020,81.3,80.52885492639162,0.7711450736083805,0.0001949128765958585
South Sudan,SSD,2018,58.9,57.11999999999999,1.7800000000000082,0.00019004414899971827
Austria,AUT,2021,81.0,81.35307536980585,-0.3530753698058504,0.0001893024194574944
Belgium,BEL,2020,80.8,81.77373288938159,-0.9737328893815942,0.00018414971103344045
Malawi,MWI,2019,63.2,63.057177777777845,0.1428222222221578,0.0001802501146840309
Djibouti,DJI,2021,64.9,65.04049907407419,-0.14049907407418516,0.00017997054008129875
Norway,NOR,2020,82.8,82.23669722222193,0.5633027777780626,0.00017857666178807985
Belarus,BLR,2020,73.0,73.91343611818479,-0.9134361181847908,0.00017844889359016976
Rwanda,RWA,2021,67.5,67.57934939874946,-0.07934939874945712,0.00017768311282897217
Malaysia,MYS,2021,72.8,72.88834303785121,-0.08834303785121733,0.0001736259936909462
Rwanda,RWA,2018,67.6,67.96800000000009,-0.3680000000000945,0.00017303347002958191
Georgia,GEO,2018,73.8,73.61333950535324,0.18666049464675893,0.00017278334839484832
Ethiopia,ETH,2021,67.8,67.50896626984137,0.291033730158631,0.00016964075776886042
Pakistan,PAK,2020,65.8,66.33871111111104,-0.5387111111110414,0.0001686757312438549
Germany,DEU,2020,80.8,81.2525048941799,-0.4525048941799099,0.00016858349648300877
Albania,ALB,2021,76.4,77.88820515873012,-1.4882051587301106,0.00016668846649023076
Ghana,GHA,2020,66.2,65.8104863035113,0.3895136964887058,0.00016579491118194896
Norway,NOR,2019,82.7,82.26141944444414,0.43858055555585906,0.00016576925478730374
Brazil,BRA,2019,75.5,74.94114205605521,0.5588579439447869,0.00016531476171810692
Honduras,HND,2018,71.3,71.55076219983701,-0.25076219983701264,0.00016417363312385368
"Korea, Democratic People's Republic of",PRK,2019,72.3,72.34399798107374,-0.043997981073744086,0.00016271992051749575
Grenada,GRD,2021,72.8,72.29064971981074,0.5093502801892527,0.00016238794800953755
Solomon Islands,SLB,2020,65.4,66.32057619047617,-0.9205761904761687,0.0001618022948406511
Mexico,MEX,2021,70.8,71.28866666666667,-0.48866666666667413,0.00016133782791954746
Nepal,NPL,2018,71.1,71.19462363215804,-0.09462363215804714,0.00016055179273441784
Dominica,DMA,2018,73.5,72.03570971032202,1.464290289677976,0.00015930563033160616
Rwanda,RWA,2019,67.8,68.02000000000012,-0.22000000000012676,0.00015611265052043144
Greece,GRC,2020,80.6,80.14327309914567,0.45672690085432066,0.00015532851043688478
Sudan,SDN,2019,69.5,68.90608333333336,0.5939166666666438,0.0001529925750778468
Senegal,SEN,2018,68.4,68.09059365079361,0.3094063492063981,0.0001527369109961107
Mauritius,MUS,2018,74.0,73.99022798924139,0.009772010758609895,0.00015174409155046308
Papua New Guinea,PNG,2021,65.5,65.69336493506493,-0.19336493506493468,0.00014900371900245058
Iraq,IRQ,2018,73.1,72.38518448768018,0.7148155123198165,0.00014804957436284402
Antigua and Barbuda,ATG,2021,76.9,77.75916983281235,-0.8591698328123414,0.00014769930194592337
Togo,TGO,2018,63.1,62.86161260094678,0.2383873990532237,0.00014531143029858658
Israel,ISR,2021,81.7,82.2190066433569,-0.5190066433569029,0.00014529631743303456
Malawi,MWI,2018,62.9,62.95684444444449,-0.05684444444449355,0.0001444302207005523
Philippines,PHL,2020,69.6,69.69380774084088,-0.09380774084088728,0.00014346389646626164
Liberia,LBR,2018,63.1,62.62700000000003,0.47299999999997056,0.00014314339572667564
Germany,DEU,2018,80.6,80.96057481329576,-0.36057481329577,0.00014244008414762867
Tonga,TON,2021,72.7,72.41513909703426,0.28486090296574673,0.00013830683130515445
Kyrgyzstan,KGZ,2020,71.5,71.87761243112453,-0.3776124311245326,0.00013717031307790232
Argentina,ARG,2020,76.2,77.00185375180371,-0.801853751803705,0.00013501690335093101
Marshall Islands,MHL,2021,72.2,71.62661256436938,0.5733874356306217,0.00013468951273689077
Mauritius,MUS,2020,73.6,73.61004617822744,-0.010046178227440805,0.00013454020497442827
Slovakia,SVK,2020,76.9,77.16420926655108,-0.26420926655107735,0.0001343467987135991
Zambia,ZMB,2020,61.8,62.27283513071901,-0.4728351307190124,0.00013203135350653086
Tonga,TON,2019,72.9,72.67335592087998,0.22664407912002105,0.0001310565355723921
Myanmar,MMR,2021,67.8,67.4085238095239,0.39147619047609794,0.00013060350192585542
Suriname,SUR,2018,73.1,72.92862189682171,0.1713781031782844,0.0001280826450406056
Grenada,GRD,2020,75.4,75.48347765700488,-0.08347765700487741,0.00012799826417301147
Afghanistan,AFG,2018,60.5,60.78267727920218,-0.2826772792021828,0.0001273348036196803
Comoros,COM,2021,67.5,68.5587361111112,-1.0587361111112017,0.00012483801994155063
Mexico,MEX,2020,70.9,71.33877777777779,-0.43877777777778704,0.00012285479217422884
Botswana,BWA,2019,64.9,63.694499999999984,1.205500000000022,0.00012255613217905314
Honduras,HND,2019,71.4,71.58835148555127,-0.1883514855512658,0.00012241384758276833
Mauritania,MRT,2018,70.0,69.66000277777758,0.3399972222224221,0.00011985711957427296
Bahamas,BHS,2020,72.6,72.76562781282215,-0.16562781282215155,0.00011730655997746505
Kenya,KEN,2020,66.8,65.96952962962965,0.8304703703703495,0.00011586840701116886
Afghanistan,AFG,2021,59.1,59.89677777777787,-0.7967777777778693,0.00011546519941983893
"Bolivia, Plurinational State of",BOL,2018,72.7,73.13389266722957,-0.4338926672295713,0.00011413045244094234
Chad,TCD,2021,59.1,58.96092267917269,0.13907732082731172,0.00011357572355932091
Yemen,YEM,2021,65.8,65.71463253968254,0.08536746031745679,0.00011338382343104727
Mongolia,MNG,2018,70.5,70.40466666666654,0.09533333333345695,0.00011241420629766646
Comoros,COM,2018,68.2,68.7717142857143,-0.5717142857142932,0.00011172279225289268
Brunei Darussalam,BRN,2020,76.8,74.34013333333327,2.459866666666727,0.00011069653186539916
Bhutan,BTN,2019,73.9,73.63700632336783,0.26299367663217765,0.00011014602975382226
Sudan,SDN,2021,67.6,67.42967658730161,0.17032341269838014,0.00010968712928491256
"Micronesia, Federated States of",FSM,2021,65.7,65.43177110755593,0.2682288924440712,0.000108445102839183
Antigua and Barbuda,ATG,2020,77.6,77.25254814814821,0.34745185185178684,0.0001081693692585433
Philippines,PHL,2018,69.7,70.0838908330922,-0.3838908330921953,0.0001065100320329201
Liberia,LBR,2021,63.5,62.70826388888895,0.7917361111110495,0.0001064311338562144
Italy,ITA,2020,81.9,82.59525515873004,-0.6952551587300349,0.00010548527990152012
Bosnia and Herzegovina,BIH,2018,77.3,77.342355844156,-0.04235584415600613,0.00010535779869097317
Tonga,TON,2018,72.8,72.62122992979269,0.17877007020730673,0.00010510212105578922
Zambia,ZMB,2019,61.8,61.83906251167134,-0.03906251167133945,0.00010258165540313072
Kazakhstan,KAZ,2018,73.2,73.02863727434656,0.17136272565343802,0.00010227126069092663
Guatemala,GTM,2021,68.7,68.46044444444453,0.23955555555546937,0.00010227040176420184
Montenegro,MNE,2019,76.8,77.21514753601515,-0.4151475360151551,0.0001014188488380519
Belgium,BEL,2019,81.6,81.2063225401792,0.3936774598207933,0.00010075833730613621
Ireland,IRL,2019,81.9,81.87637468734965,0.023625312650352726,9.973627209761895e-05
Suriname,SUR,2021,69.8,70.45099999999996,-0.6509999999999678,9.828478306634374e-05
Kazakhstan,KAZ,2019,73.2,73.0451369530012,0.15486304699879838,9.773696399518373e-05
"Iran, Islamic Republic of",IRN,2021,74.7,73.63717671543547,1.06282328456453,9.567904831914658e-05
South Africa,ZAF,2021,61.5,61.4839999999999,0.016000000000097714,9.54513820740199e-05
Suriname,SUR,2019,73.0,72.85062616930438,0.14937383069562316,9.476413802292855e-05
Kiribati,KIR,2021,60.9,61.24700926491805,-0.34700926491805006,9.339508711590079e-05
Ghana,GHA,2021,66.1,65.61047757936507,0.4895224206349269,9.339379411891406e-05
Mauritania,MRT,2019,70.2,69.71278968253952,0.48721031746048027,9.315843933949117e-05
Yemen,YEM,2019,66.9,66.96054444444451,-0.06054444444450269,9.284895286136409e-05
Malawi,MWI,2020,63.5,63.34313131313145,0.15686868686854893,9.242542336717855e-05
Tunisia,TUN,2020,77.1,76.63103333333324,0.4689666666667591,9.230813637543316e-05
Dominica,DMA,2020,72.7,72.9462844747411,-0.2462844747411026,9.091488511314191e-05
Comoros,COM,2019,68.1,68.31939999999996,-0.21939999999996473,8.996974944327768e-05
Barbados,BRB,2019,76.0,76.08530441595423,-0.08530441595422644,8.973300163261778e-05
Kiribati,KIR,2018,60.7,61.06167798786179,-0.36167798786178906,8.812581423017681e-05
Togo,TGO,2020,63.8,63.707803908128916,0.09219609187108091,8.782979845355721e-05
Viet Nam,VNM,2019,73.7,73.62435084570599,0.07564915429401253,8.656538481422344e-05
Namibia,NAM,2019,63.5,63.15150000000001,0.34849999999998715,8.461161563771731e-05
Austria,AUT,2020,81.1,81.71910397015277,-0.6191039701527785,8.446277931477887e-05
Bulgaria,BGR,2019,75.0,74.83031048986055,0.16968951013944888,8.24218933050178e-05
Kuwait,KWT,2021,79.0,79.38076111111108,-0.38076111111108446,8.239473873221276e-05
Cameroon,CMR,2019,62.0,61.89013095238084,0.1098690476191635,8.20245876928118e-05
"Bolivia, Plurinational State of",BOL,2019,72.9,73.3000507484698,-0.4000507484697948,8.198364220047646e-05
Cuba,CUB,2018,77.9,77.93565928515929,-0.03565928515928363,8.134289428433556e-05
Latvia,LVA,2020,75.5,75.39475818968606,0.10524181031394164,7.993351721219536e-05
Ethiopia,ETH,2020,68.8,68.2952214285714,0.5047785714286022,7.894610955891663e-05
Botswana,BWA,2018,64.5,63.66816666666666,0.8318333333333428,7.832543730434987e-05
Sudan,SDN,2018,69.2,68.7714166666667,0.42858333333330734,7.54059348901027e-05
Côte d'Ivoire,CIV,2021,63.5,63.07344444444444,0.42655555555555935,7.526147026245244e-05
Croatia,HRV,2020,77.9,78.72832840433334,-0.8283284043333339,7.392746664547926e-05
Senegal,SEN,2021,67.8,67.27966865079368,0.520331349206316,7.388106347722029e-05
Netherlands,NLD,2020,81.4,81.69775230787734,-0.29775230787733165,7.30895950470317e-05
Niue,NIU,2021,72.2,71.41563804713824,0.784361952861758,7.277436557809822e-05
Sao Tome and Principe,STP,2018,71.4,72.13465867169307,-0.7346586716930688,7.212560140478724e-05
Slovenia,SVN,2020,80.3,80.90375505050508,-0.6037550505050859,6.901399921854918e-05
Brazil,BRA,2018,75.3,74.92716821789286,0.3728317821071414,6.783009296441121e-05
"Congo, The Democratic Republic of the",COD,2021,61.6,61.80692182539687,-0.20692182539686854,6.762960619300457e-05
Ireland,IRL,2018,81.7,81.61313132145621,0.08686867854379443,6.580876348125709e-05
Uganda,UGA,2020,66.3,65.87179178691683,0.4282082130831668,6.367374477818785e-05
Panama,PAN,2021,77.2,77.38595840085843,-0.18595840085842497,6.305225153595896e-05
Azerbaijan,AZE,2018,75.1,74.9011592592592,0.19884074074079194,6.210278061885011e-05
Zambia,ZMB,2018,61.4,61.47857799988667,-0.07857799988666869,6.097952449263935e-05
Paraguay,PRY,2018,75.2,75.22206285467387,-0.022062854673862375,6.0886603267248005e-05
Cuba,CUB,2019,77.7,77.82818706293718,-0.1281870629371724,6.0683860014494036e-05
Niue,NIU,2020,72.7,72.93192559756467,-0.23192559756466835,6.060804261849035e-05
United Arab Emirates,ARE,2020,80.1,81.66149741462262,-1.5614974146226217,6.0245787356192977e-05
Netherlands,NLD,2018,81.9,81.70006994856996,0.1999300514300444,5.927376521956816e-05
