Country,ISO3,Year,proj_le,Scenario
Pakistan,PAK,2025,65.86939722222216,baseline
Pakistan,PAK,2026,66.0360194444444,baseline
Pakistan,PAK,2027,66.0788369047619,baseline
Pakistan,PAK,2028,66.14951547619043,baseline
Pakistan,PAK,2029,65.94153234126985,baseline
Pakistan,PAK,2030,65.89329067460321,baseline
Palau,PLW,2022,71.24221837606854,baseline
Palau,PLW,2023,70.92584952084933,baseline
Palau,PLW,2024,70.91605057905034,baseline
Palau,PLW,2025,70.88885085916235,baseline
Palau,PLW,2026,70.86604530360684,baseline
Palau,PLW,2027,70.82931792961656,baseline
Palau,PLW,2028,70.73793089257971,baseline
Palau,PLW,2029,70.57147458472616,baseline
Palau,PLW,2030,70.51547955491942,baseline
"Palestine, State of",PSE,2022,73.9865191419691,baseline
"Palestine, State of",PSE,2023,74.27017357864361,baseline
"Palestine, State of",PSE,2024,73.7976082622206,baseline
"Palestine, State of",PSE,2025,73.62784695269679,baseline
"Palestine, State of",PSE,2026,73.49517034626344,baseline
"Palestine, State of",PSE,2027,73.43135384299546,baseline
"Palestine, State of",PSE,2028,73.22730148721452,baseline
"Palestine, State of",PSE,2029,72.89958801778289,baseline
"Palestine, State of",PSE,2030,72.7506102298301,baseline
Panama,PAN,2022,77.37434124579127,baseline
Panama,PAN,2023,77.32173202208425,baseline
Panama,PAN,2024,77.30904101679327,baseline
Panama,PAN,2025,77.15897137393614,baseline
Panama,PAN,2026,77.13934815028368,baseline
Panama,PAN,2027,76.12296584211268,baseline
Panama,PAN,2028,75.71662708838035,baseline
Panama,PAN,2029,75.57676217392968,baseline
Panama,PAN,2030,75.38371944577595,baseline
Papua New Guinea,PNG,2022,65.66930851972103,baseline
Papua New Guinea,PNG,2023,65.78332843314092,baseline
Papua New Guinea,PNG,2024,65.87434170875426,baseline
Papua New Guinea,PNG,2025,65.81035556156809,baseline
Papua New Guinea,PNG,2026,65.70225476190477,baseline
Papua New Guinea,PNG,2027,65.69693333333336,baseline
Papua New Guinea,PNG,2028,65.70485000000004,baseline
Papua New Guinea,PNG,2029,65.5447194444445,baseline
Papua New Guinea,PNG,2030,65.11650714285713,baseline
Paraguay,PRY,2022,71.78228300773294,baseline
Paraguay,PRY,2023,70.90399999999995,baseline
Paraguay,PRY,2024,70.56333333333332,baseline
Paraguay,PRY,2025,70.46633333333337,baseline
Paraguay,PRY,2026,69.71200000000005,baseline
Paraguay,PRY,2027,68.04199999999993,baseline
Paraguay,PRY,2028,68.08566666666655,baseline
Paraguay,PRY,2029,68.45933333333326,baseline
Paraguay,PRY,2030,68.40433333333328,baseline
Peru,PER,2022,71.25233333333334,baseline
Peru,PER,2023,70.55266666666672,baseline
Peru,PER,2024,67.8574999999999,baseline
Peru,PER,2025,67.52116666666662,baseline
Peru,PER,2026,67.2558333333333,baseline
Peru,PER,2027,66.73336111111112,baseline
Peru,PER,2028,65.91236111111117,baseline
Peru,PER,2029,65.57336111111114,baseline
Peru,PER,2030,63.19966666666662,baseline
Philippines,PHL,2022,66.60394444444447,baseline
Philippines,PHL,2023,66.53761111111116,baseline
Philippines,PHL,2024,66.45041746031748,baseline
Philippines,PHL,2025,65.9817841269842,baseline
Philippines,PHL,2026,65.81153015873022,baseline
Philippines,PHL,2027,65.70536349206358,baseline
Philippines,PHL,2028,65.29820793650795,baseline
Philippines,PHL,2029,65.2118560846561,baseline
Philippines,PHL,2030,65.00425254930254,baseline
Poland,POL,2022,76.24655373154921,baseline
Poland,POL,2023,76.21541890230438,baseline
Poland,POL,2024,76.09437963306267,baseline
Poland,POL,2025,76.04565527408829,baseline
Poland,POL,2026,75.97920982320261,baseline
Poland,POL,2027,75.7335824422502,baseline
Poland,POL,2028,75.66515387082164,baseline
Poland,POL,2029,75.59054666977896,baseline
Poland,POL,2030,75.53805374949549,baseline
Portugal,PRT,2022,81.01747777369691,baseline
Portugal,PRT,2023,81.02546691511105,baseline
Portugal,PRT,2024,81.02513358177771,baseline
Portugal,PRT,2025,81.08273358177772,baseline
Portugal,PRT,2026,81.01145395214803,baseline
Portugal,PRT,2027,81.00978728548137,baseline
Portugal,PRT,2028,80.98978728548136,baseline
Portugal,PRT,2029,80.97550283937191,baseline
Portugal,PRT,2030,80.97716950603859,baseline
Qatar,QAT,2022,79.3413666666667,baseline
Qatar,QAT,2023,79.75273333333338,baseline
Qatar,QAT,2024,79.8742981481482,baseline
Qatar,QAT,2025,80.5228790660226,baseline
Qatar,QAT,2026,80.52338343110196,baseline
Qatar,QAT,2027,80.52612285312729,baseline
Qatar,QAT,2028,80.55067977529004,baseline
Qatar,QAT,2029,80.66554812262898,baseline
Qatar,QAT,2030,80.74164224664227,baseline
Romania,ROU,2022,73.6239960943804,baseline
Romania,ROU,2023,73.43783731610004,baseline
Romania,ROU,2024,73.3187059011963,baseline
Romania,ROU,2025,73.1797271000267,baseline
Romania,ROU,2026,73.16756368011326,baseline
Romania,ROU,2027,73.21809001064545,baseline
Romania,ROU,2028,73.03473816341854,baseline
Romania,ROU,2029,72.9581196405438,baseline
Romania,ROU,2030,72.87553886377155,baseline
Russian Federation,RUS,2022,71.11655555555548,baseline
Russian Federation,RUS,2023,71.11655555555548,baseline
Russian Federation,RUS,2024,71.11555555555549,baseline
Russian Federation,RUS,2025,71.11922222222216,baseline
Russian Federation,RUS,2026,71.12222222222215,baseline
Russian Federation,RUS,2027,71.11622222222216,baseline
Russian Federation,RUS,2028,71.11588888888883,baseline
Russian Federation,RUS,2029,71.11388888888882,baseline
Russian Federation,RUS,2030,71.10288888888883,baseline
Rwanda,RWA,2022,67.81663365800873,baseline
Rwanda,RWA,2023,67.9272738095239,baseline
Rwanda,RWA,2024,68.60934199134203,baseline
Rwanda,RWA,2025,68.73811174906967,baseline
Rwanda,RWA,2026,69.17083815778044,baseline
Rwanda,RWA,2027,69.23193659421241,baseline
Rwanda,RWA,2028,69.36806690958416,baseline
Rwanda,RWA,2029,69.42938201653601,baseline
Rwanda,RWA,2030,69.48052328637728,baseline
Saint Kitts and Nevis,KNA,2022,71.67028263305338,baseline
Saint Kitts and Nevis,KNA,2023,71.45902549019603,baseline
Saint Kitts and Nevis,KNA,2024,71.48400049019602,baseline
Saint Kitts and Nevis,KNA,2025,71.50666715686268,baseline
Saint Kitts and Nevis,KNA,2026,71.50603382352938,baseline
Saint Kitts and Nevis,KNA,2027,71.50340049019616,baseline
Saint Kitts and Nevis,KNA,2028,71.53691715686286,baseline
Saint Kitts and Nevis,KNA,2029,71.51185882352948,baseline
Saint Kitts and Nevis,KNA,2030,71.49724771241839,baseline
Saint Lucia,LCA,2022,72.73095009398759,baseline
Saint Lucia,LCA,2023,72.58723008954104,baseline
Saint Lucia,LCA,2024,72.54594714478212,baseline
Saint Lucia,LCA,2025,72.47635053823055,baseline
Saint Lucia,LCA,2026,72.21578208517197,baseline
Saint Lucia,LCA,2027,71.98428981725469,baseline
Saint Lucia,LCA,2028,71.34230994152041,baseline
Saint Lucia,LCA,2029,71.07333333333327,baseline
Saint Lucia,LCA,2030,70.78016666666659,baseline
Saint Vincent and the Grenadines,VCT,2022,71.94332055261998,baseline
Saint Vincent and the Grenadines,VCT,2023,71.91826546413547,baseline
Saint Vincent and the Grenadines,VCT,2024,71.8957952580415,baseline
Saint Vincent and the Grenadines,VCT,2025,71.4616788720539,baseline
Saint Vincent and the Grenadines,VCT,2026,71.4563566498317,baseline
Saint Vincent and the Grenadines,VCT,2027,71.47716498316504,baseline
Saint Vincent and the Grenadines,VCT,2028,71.49783164983171,baseline
Saint Vincent and the Grenadines,VCT,2029,71.49099831649838,baseline
Saint Vincent and the Grenadines,VCT,2030,71.48866498316504,baseline
Samoa,WSM,2022,70.70351666666676,baseline
Samoa,WSM,2023,70.75651666666674,baseline
Samoa,WSM,2024,70.79451666666675,baseline
Samoa,WSM,2025,70.82101666666674,baseline
Samoa,WSM,2026,70.83101666666674,baseline
Samoa,WSM,2027,70.8606833333334,baseline
Samoa,WSM,2028,70.88968333333338,baseline
Samoa,WSM,2029,70.90179444444449,baseline
Samoa,WSM,2030,70.85619444444451,baseline
Sao Tome and Principe,STP,2022,71.3878240301566,baseline
Sao Tome and Principe,STP,2023,71.42864726247983,baseline
Sao Tome and Principe,STP,2024,71.45886948470205,baseline
Sao Tome and Principe,STP,2025,71.4640361513687,baseline
Sao Tome and Principe,STP,2026,71.48811269841264,baseline
Sao Tome and Principe,STP,2027,71.46922380952373,baseline
Sao Tome and Principe,STP,2028,71.492460651629,baseline
Sao Tome and Principe,STP,2029,71.52856541353376,baseline
Sao Tome and Principe,STP,2030,71.53783208020042,baseline
Saudi Arabia,SAU,2022,77.4803597883598,baseline
Saudi Arabia,SAU,2023,77.56054497354498,baseline
Saudi Arabia,SAU,2024,77.60450632620197,baseline
Saudi Arabia,SAU,2025,77.61611743731308,baseline
Saudi Arabia,SAU,2026,77.63545077064641,baseline
Saudi Arabia,SAU,2027,77.63778410397977,baseline
Saudi Arabia,SAU,2028,77.63083965953533,baseline
Saudi Arabia,SAU,2029,77.62876719576721,baseline
Saudi Arabia,SAU,2030,77.63643386243386,baseline
Senegal,SEN,2022,67.29486865079372,baseline
Senegal,SEN,2023,67.28904325396832,baseline
Senegal,SEN,2024,67.302709920635,baseline
Senegal,SEN,2025,67.29012063492074,baseline
Senegal,SEN,2026,67.34445396825404,baseline
Senegal,SEN,2027,67.35812063492071,baseline
Senegal,SEN,2028,67.39559682539688,baseline
Senegal,SEN,2029,67.40547182539689,baseline
Senegal,SEN,2030,67.5239318253969,baseline
Serbia,SRB,2022,74.2495628603456,baseline
Serbia,SRB,2023,74.25072754754012,baseline
Serbia,SRB,2024,74.03267122019298,baseline
Serbia,SRB,2025,73.98236000014946,baseline
Serbia,SRB,2026,73.6968270340008,baseline
Serbia,SRB,2027,73.58667208709372,baseline
Serbia,SRB,2028,73.39189321444134,baseline
Serbia,SRB,2029,73.104067848141,baseline
Serbia,SRB,2030,73.09402355223222,baseline
Seychelles,SYC,2022,75.37456928943227,baseline
Seychelles,SYC,2023,75.38952881324177,baseline
Seychelles,SYC,2024,75.62915647261939,baseline
Seychelles,SYC,2025,75.73923219373218,baseline
Seychelles,SYC,2026,75.76183333333339,baseline
Seychelles,SYC,2027,76.0436333333334,baseline
Seychelles,SYC,2028,76.4912384920636,baseline
Seychelles,SYC,2029,76.59944177489184,baseline
Seychelles,SYC,2030,76.80379642857146,baseline
Sierra Leone,SLE,2022,61.857822222222225,baseline
Sierra Leone,SLE,2023,62.46970000000001,baseline
Sierra Leone,SLE,2024,63.2246,baseline
Sierra Leone,SLE,2025,63.927000000000056,baseline
Sierra Leone,SLE,2026,64.92900000000013,baseline
Sierra Leone,SLE,2027,66.26541666666657,baseline
Sierra Leone,SLE,2028,66.67808333333332,baseline
Sierra Leone,SLE,2029,67.3025555555555,baseline
Sierra Leone,SLE,2030,67.9584444444444,baseline
Singapore,SGP,2022,82.63211999999976,baseline
Singapore,SGP,2023,82.61950095238072,baseline
Singapore,SGP,2024,82.40880650793655,baseline
Singapore,SGP,2025,82.40447317460321,baseline
Singapore,SGP,2026,82.41802873015881,baseline
Singapore,SGP,2027,82.41536206349215,baseline
Singapore,SGP,2028,82.41636206349214,baseline
Singapore,SGP,2029,82.41139236652242,baseline
Singapore,SGP,2030,82.40805903318908,baseline
Slovakia,SVK,2022,75.81938903806076,baseline
Slovakia,SVK,2023,75.80802237139412,baseline
Slovakia,SVK,2024,75.71061797631205,baseline
Slovakia,SVK,2025,75.66525252258337,baseline
Slovakia,SVK,2026,75.56277348819182,baseline
Slovakia,SVK,2027,75.34861432907188,baseline
Slovakia,SVK,2028,75.19640502839823,baseline
Slovakia,SVK,2029,75.13354176710888,baseline
Slovakia,SVK,2030,75.0431710763093,baseline
Slovenia,SVN,2022,81.05674211918688,baseline
Slovenia,SVN,2023,81.10705098162079,baseline
Slovenia,SVN,2024,81.19323431495415,baseline
Slovenia,SVN,2025,81.30745256892244,baseline
Slovenia,SVN,2026,81.40350887635766,baseline
Slovenia,SVN,2027,81.41002554302432,baseline
Slovenia,SVN,2028,81.81326587491468,baseline
Slovenia,SVN,2029,81.80641587491465,baseline
Slovenia,SVN,2030,81.96618650983523,baseline
Solomon Islands,SLB,2022,65.74350476190483,baseline
Solomon Islands,SLB,2023,65.7645714285715,baseline
Solomon Islands,SLB,2024,65.70966666666672,baseline
Solomon Islands,SLB,2025,65.63500000000009,baseline
Solomon Islands,SLB,2026,65.59866666666677,baseline
Solomon Islands,SLB,2027,65.60066666666677,baseline
Solomon Islands,SLB,2028,65.70466666666674,baseline
Solomon Islands,SLB,2029,65.74566666666674,baseline
Solomon Islands,SLB,2030,65.6823333333334,baseline
Somalia,SOM,2022,54.87999999999995,baseline
Somalia,SOM,2023,54.96433333333329,baseline
Somalia,SOM,2024,54.8763333333333,baseline
Somalia,SOM,2025,54.73266666666667,baseline
Somalia,SOM,2026,54.71033333333333,baseline
Somalia,SOM,2027,54.86666666666667,baseline
Somalia,SOM,2028,54.94200000000001,baseline
Somalia,SOM,2029,56.14833333333332,baseline
Somalia,SOM,2030,56.874,baseline
South Africa,ZAF,2022,61.483999999999895,baseline
South Africa,ZAF,2023,61.31033333333324,baseline
South Africa,ZAF,2024,61.23399999999993,baseline
South Africa,ZAF,2025,61.29166666666659,baseline
South Africa,ZAF,2026,61.299333333333244,baseline
South Africa,ZAF,2027,61.28666666666659,baseline
South Africa,ZAF,2028,61.27833333333325,baseline
South Africa,ZAF,2029,61.276333333333255,baseline
South Africa,ZAF,2030,61.17533333333327,baseline
South Sudan,SSD,2022,60.08355189255177,baseline
South Sudan,SSD,2023,60.77275916768415,baseline
South Sudan,SSD,2024,62.22476944444454,baseline
South Sudan,SSD,2025,62.78700000000004,baseline
South Sudan,SSD,2026,65.50200000000011,baseline
South Sudan,SSD,2027,67.01033333333332,baseline
South Sudan,SSD,2028,67.03566666666664,baseline
South Sudan,SSD,2029,66.96566666666665,baseline
South Sudan,SSD,2030,66.722,baseline
Spain,ESP,2022,82.52724325396834,baseline
Spain,ESP,2023,82.5055423992675,baseline
Spain,ESP,2024,82.2608115070116,baseline
Spain,ESP,2025,82.24747817367825,baseline
Spain,ESP,2026,82.26047817367821,baseline
Spain,ESP,2027,82.28735317367818,baseline
Spain,ESP,2028,82.33660958393457,baseline
Spain,ESP,2029,82.33060958393457,baseline
Spain,ESP,2030,82.34132188552191,baseline
Sri Lanka,LKA,2022,76.67095634920646,baseline
Sri Lanka,LKA,2023,76.93495634920643,baseline
Sri Lanka,LKA,2024,77.24496428571436,baseline
Sri Lanka,LKA,2025,77.29207539682545,baseline
Sri Lanka,LKA,2026,77.29931349206358,baseline
Sri Lanka,LKA,2027,77.33058621933634,baseline
Sri Lanka,LKA,2028,77.39316955266962,baseline
Sri Lanka,LKA,2029,77.37883621933628,baseline
Sri Lanka,LKA,2030,77.44186121933626,baseline
Sudan,SDN,2022,67.32702777777783,baseline
Sudan,SDN,2023,67.62955000000007,baseline
Sudan,SDN,2024,67.778638888889,baseline
Sudan,SDN,2025,68.09517857142865,baseline
Sudan,SDN,2026,68.11987301587311,baseline
Sudan,SDN,2027,67.38023611111117,baseline
Sudan,SDN,2028,67.2927000000001,baseline
Sudan,SDN,2029,66.79111111111119,baseline
Sudan,SDN,2030,66.60888888888893,baseline
Suriname,SUR,2022,70.44799999999995,baseline
Suriname,SUR,2023,70.46799999999998,baseline
Suriname,SUR,2024,69.64309595959594,baseline
Suriname,SUR,2025,68.3303181818181,baseline
Suriname,SUR,2026,67.4816515151514,baseline
Suriname,SUR,2027,67.54998484848471,baseline
Suriname,SUR,2028,67.45698484848477,baseline
Suriname,SUR,2029,67.77198484848476,baseline
Suriname,SUR,2030,68.34916666666658,baseline
Sweden,SWE,2022,82.11513247863239,baseline
Sweden,SWE,2023,82.11513247863239,baseline
Sweden,SWE,2024,82.12418803418797,baseline
Sweden,SWE,2025,82.12652136752132,baseline
Sweden,SWE,2026,82.13807692307688,baseline
Sweden,SWE,2027,82.14007692307689,baseline
Sweden,SWE,2028,82.14241025641022,baseline
Sweden,SWE,2029,82.14241025641022,baseline
Sweden,SWE,2030,82.14241025641022,baseline
Switzerland,CHE,2022,82.70729166666632,baseline
Switzerland,CHE,2023,82.69229166666639,baseline
Switzerland,CHE,2024,82.69229166666639,baseline
Switzerland,CHE,2025,82.69182499999974,baseline
Switzerland,CHE,2026,82.69415833333306,baseline
Switzerland,CHE,2027,82.69415833333306,baseline
Switzerland,CHE,2028,82.69489166666641,baseline
Switzerland,CHE,2029,82.69326666666642,baseline
Switzerland,CHE,2030,82.69193333333307,baseline
Syrian Arab Republic,SYR,2022,75.86914074074069,baseline
Syrian Arab Republic,SYR,2023,79.9636666666666,baseline
Syrian Arab Republic,SYR,2024,79.97033333333327,baseline
Syrian Arab Republic,SYR,2025,79.99333333333327,baseline
Syrian Arab Republic,SYR,2026,80.18166666666657,baseline
Syrian Arab Republic,SYR,2027,81.25505555555556,baseline
Syrian Arab Republic,SYR,2028,81.41466666666663,baseline
Syrian Arab Republic,SYR,2029,81.41466666666663,baseline
Syrian Arab Republic,SYR,2030,81.41266666666662,baseline
Tajikistan,TJK,2022,71.78664094153132,baseline
Tajikistan,TJK,2023,71.72887469089741,baseline
Tajikistan,TJK,2024,71.62928314500373,baseline
Tajikistan,TJK,2025,71.59817389453198,baseline
Tajikistan,TJK,2026,71.55232556600866,baseline
Tajikistan,TJK,2027,71.43756008981812,baseline
Tajikistan,TJK,2028,70.88812150797509,baseline
Tajikistan,TJK,2029,70.78231466857265,baseline
Tajikistan,TJK,2030,70.53866466857272,baseline
"Tanzania, United Republic of",TZA,2022,66.28823987493993,baseline
"Tanzania, United Republic of",TZA,2023,66.51210812890818,baseline
"Tanzania, United Republic of",TZA,2024,66.64714040404048,baseline
"Tanzania, United Republic of",TZA,2025,66.86230158730166,baseline
"Tanzania, United Republic of",TZA,2026,67.45446825396836,baseline
"Tanzania, United Republic of",TZA,2027,68.47089704686564,baseline
"Tanzania, United Republic of",TZA,2028,68.94512582986744,baseline
"Tanzania, United Republic of",TZA,2029,69.43249865623454,baseline
"Tanzania, United Republic of",TZA,2030,69.62127081111666,baseline
Thailand,THA,2022,72.0398644296293,baseline
Thailand,THA,2023,71.98005890027008,baseline
Thailand,THA,2024,71.9328014394439,baseline
Thailand,THA,2025,72.02679963537994,baseline
Thailand,THA,2026,72.0915226373292,baseline
Thailand,THA,2027,72.0872270537455,baseline
Thailand,THA,2028,71.95917321428573,baseline
Thailand,THA,2029,71.26616666666669,baseline
Thailand,THA,2030,71.33233333333335,baseline
Timor-Leste,TLS,2022,67.763,baseline
Timor-Leste,TLS,2023,67.97310714285713,baseline
Timor-Leste,TLS,2024,68.00941269841275,baseline
Timor-Leste,TLS,2025,68.03690476190484,baseline
Timor-Leste,TLS,2026,68.22222222222226,baseline
Timor-Leste,TLS,2027,68.37708333333339,baseline
Timor-Leste,TLS,2028,68.39741666666674,baseline
Timor-Leste,TLS,2029,68.62422222222229,baseline
Timor-Leste,TLS,2030,69.0910603174604,baseline
Togo,TGO,2022,64.18877349687357,baseline
Togo,TGO,2023,64.62250185185194,baseline
Togo,TGO,2024,65.22267208994712,baseline
Togo,TGO,2025,65.51925634920632,baseline
Togo,TGO,2026,66.0950857142856,baseline
Togo,TGO,2027,66.57333273485774,baseline
Togo,TGO,2028,67.13846296296306,baseline
Togo,TGO,2029,68.07170555555565,baseline
Togo,TGO,2030,68.49655187908512,baseline
Tonga,TON,2022,72.42055576370095,baseline
Tonga,TON,2023,72.42900391184911,baseline
Tonga,TON,2024,72.43167057851576,baseline
Tonga,TON,2025,72.44604739010997,baseline
Tonga,TON,2026,72.5512590303217,baseline
Tonga,TON,2027,72.59592569698837,baseline
Tonga,TON,2028,72.62235168905188,baseline
Tonga,TON,2029,72.62419295889313,baseline
Tonga,TON,2030,72.58019295889315,baseline
Trinidad and Tobago,TTO,2022,71.13561519043826,baseline
Trinidad and Tobago,TTO,2023,69.78713137009193,baseline
Trinidad and Tobago,TTO,2024,69.66222222222224,baseline
Trinidad and Tobago,TTO,2025,69.50166666666668,baseline
Trinidad and Tobago,TTO,2026,69.48500000000004,baseline
Trinidad and Tobago,TTO,2027,69.85100000000003,baseline
Trinidad and Tobago,TTO,2028,69.85,baseline
Trinidad and Tobago,TTO,2029,68.83551388888888,baseline
Trinidad and Tobago,TTO,2030,67.72418055555544,baseline
Tunisia,TUN,2022,73.73138850185764,baseline
Tunisia,TUN,2023,74.03758239005234,baseline
Tunisia,TUN,2024,74.08634488456529,baseline
Tunisia,TUN,2025,74.13906301792971,baseline
Tunisia,TUN,2026,74.04497334799824,baseline
Tunisia,TUN,2027,73.9245807270414,baseline
Tunisia,TUN,2028,73.9293014704756,baseline
Tunisia,TUN,2029,73.84956019465521,baseline
Tunisia,TUN,2030,73.69914353613599,baseline
Turkmenistan,TKM,2022,69.47785490469796,baseline
Turkmenistan,TKM,2023,69.74111204755508,baseline
Turkmenistan,TKM,2024,70.18017792057091,baseline
Turkmenistan,TKM,2025,70.3509048785449,baseline
Turkmenistan,TKM,2026,70.50174123332076,baseline
Turkmenistan,TKM,2027,70.58122166356304,baseline
Turkmenistan,TKM,2028,70.68952548751689,baseline
Turkmenistan,TKM,2029,70.73013659862801,baseline
Turkmenistan,TKM,2030,70.71129017005656,baseline
Tuvalu,TUV,2022,71.51366649831665,baseline
Tuvalu,TUV,2023,71.33329983164974,baseline
Tuvalu,TUV,2024,71.36252205387196,baseline
Tuvalu,TUV,2025,71.34743493265982,baseline
Tuvalu,TUV,2026,71.34440462962957,baseline
Tuvalu,TUV,2027,71.38001388888895,baseline
Tuvalu,TUV,2028,71.42968055555565,baseline
Tuvalu,TUV,2029,71.49934722222231,baseline
Tuvalu,TUV,2030,71.52662500000007,baseline
Uganda,UGA,2022,65.5945001322752,baseline
Uganda,UGA,2023,65.74855283790286,baseline
Uganda,UGA,2024,65.87474172679175,baseline
Uganda,UGA,2025,66.08344206349209,baseline
Uganda,UGA,2026,66.18496269841268,baseline
Uganda,UGA,2027,66.19614126984126,baseline
Uganda,UGA,2028,66.47938201058197,baseline
Uganda,UGA,2029,68.3662169312169,baseline
Uganda,UGA,2030,69.07780952380958,baseline
Ukraine,UKR,2022,71.46633333333337,baseline
Ukraine,UKR,2023,71.2889333333333,baseline
Ukraine,UKR,2024,71.15233333333332,baseline
Ukraine,UKR,2025,70.859,baseline
Ukraine,UKR,2026,70.71466666666666,baseline
Ukraine,UKR,2027,70.416,baseline
Ukraine,UKR,2028,70.39866666666663,baseline
Ukraine,UKR,2029,70.35999999999996,baseline
Ukraine,UKR,2030,70.3563333333333,baseline
United Arab Emirates,ARE,2022,82.11924636844654,baseline
United Arab Emirates,ARE,2023,82.12186303511324,baseline
United Arab Emirates,ARE,2024,82.13017234883874,baseline
United Arab Emirates,ARE,2025,82.11463021319663,baseline
United Arab Emirates,ARE,2026,82.12301530784057,baseline
United Arab Emirates,ARE,2027,82.12741438191465,baseline
United Arab Emirates,ARE,2028,82.08374824434848,baseline
United Arab Emirates,ARE,2029,82.0652554593557,baseline
United Arab Emirates,ARE,2030,82.00299104326484,baseline
United Kingdom,GBR,2022,80.41958013468019,baseline
United Kingdom,GBR,2023,80.37486439393942,baseline
United Kingdom,GBR,2024,80.1694583333334,baseline
United Kingdom,GBR,2025,80.12498611111118,baseline
United Kingdom,GBR,2026,79.67483394451769,baseline
United Kingdom,GBR,2027,79.60678018993889,baseline
United Kingdom,GBR,2028,79.52542988468856,baseline
United Kingdom,GBR,2029,79.35989377357747,baseline
United Kingdom,GBR,2030,79.32207967101338,baseline
United States,USA,2022,74.79409891464793,baseline
United States,USA,2023,74.74383121312287,baseline
United States,USA,2024,74.4100959678127,baseline
United States,USA,2025,74.01426819003503,baseline
United States,USA,2026,73.7987847222223,baseline
United States,USA,2027,73.30690639589177,baseline
United States,USA,2028,73.25144607843146,baseline
United States,USA,2029,72.96920867868513,baseline
United States,USA,2030,72.87063742362442,baseline
Uruguay,URY,2022,75.80105933955195,baseline
Uruguay,URY,2023,75.5759503580242,baseline
Uruguay,URY,2024,75.54589365982537,baseline
Uruguay,URY,2025,75.46097711481421,baseline
Uruguay,URY,2026,75.3530964084291,baseline
Uruguay,URY,2027,74.9092534968849,baseline
Uruguay,URY,2028,74.87420905244045,baseline
Uruguay,URY,2029,74.86363889115013,baseline
Uruguay,URY,2030,74.8543515348283,baseline
Uzbekistan,UZB,2022,73.17664272054593,baseline
Uzbekistan,UZB,2023,73.34843256743778,baseline
Uzbekistan,UZB,2024,73.39917317729092,baseline
Uzbekistan,UZB,2025,73.78646062140469,baseline
Uzbekistan,UZB,2026,74.41266125965531,baseline
Uzbekistan,UZB,2027,75.32732777777777,baseline
Uzbekistan,UZB,2028,75.9209111111111,baseline
Uzbekistan,UZB,2029,76.76971666666662,baseline
Uzbekistan,UZB,2030,77.13966666666664,baseline
Vanuatu,VUT,2022,66.55204093567251,baseline
Vanuatu,VUT,2023,66.54237426900585,baseline
Vanuatu,VUT,2024,66.52011111111112,baseline
Vanuatu,VUT,2025,66.50625000000001,baseline
Vanuatu,VUT,2026,66.5430277777778,baseline
Vanuatu,VUT,2027,66.40480555555558,baseline
Vanuatu,VUT,2028,66.39147222222222,baseline
Vanuatu,VUT,2029,66.43747222222223,baseline
Vanuatu,VUT,2030,66.36513888888891,baseline
"Venezuela, Bolivarian Republic of",VEN,2022,70.45245321727256,baseline
"Venezuela, Bolivarian Republic of",VEN,2023,70.34685027609608,baseline
"Venezuela, Bolivarian Republic of",VEN,2024,70.23626088215671,baseline
"Venezuela, Bolivarian Republic of",VEN,2025,69.90348048999984,baseline
"Venezuela, Bolivarian Republic of",VEN,2026,69.84386937888871,baseline
"Venezuela, Bolivarian Republic of",VEN,2027,69.76873392915324,baseline
"Venezuela, Bolivarian Republic of",VEN,2028,69.83407749640473,baseline
"Venezuela, Bolivarian Republic of",VEN,2029,69.77777599264527,baseline
"Venezuela, Bolivarian Republic of",VEN,2030,69.727811706931,baseline
Viet Nam,VNM,2022,74.76754881507382,baseline
Viet Nam,VNM,2023,74.89539924242423,baseline
Viet Nam,VNM,2024,74.95673257575757,baseline
Viet Nam,VNM,2025,74.95941035353535,baseline
Viet Nam,VNM,2026,74.96307702020202,baseline
Viet Nam,VNM,2027,74.93012331649835,baseline
Viet Nam,VNM,2028,75.06069633237138,baseline
Viet Nam,VNM,2029,75.07795466570472,baseline
Viet Nam,VNM,2030,75.17601706857967,baseline
Yemen,YEM,2022,65.69068968253968,baseline
Yemen,YEM,2023,65.32626190476194,baseline
Yemen,YEM,2024,65.28154444444448,baseline
Yemen,YEM,2025,64.98470476190482,baseline
Yemen,YEM,2026,64.74954516594524,baseline
Yemen,YEM,2027,64.03876738816741,baseline
Yemen,YEM,2028,64.02746111111118,baseline
Yemen,YEM,2029,63.93214629629633,baseline
Yemen,YEM,2030,63.603962962963024,baseline
Zambia,ZMB,2022,62.231955555555494,baseline
Zambia,ZMB,2023,62.39673333333325,baseline
Zambia,ZMB,2024,62.74273333333326,baseline
Zambia,ZMB,2025,62.96599999999996,baseline
Zambia,ZMB,2026,63.0313333333333,baseline
Zambia,ZMB,2027,63.15166666666664,baseline
Zambia,ZMB,2028,63.27866666666669,baseline
Zambia,ZMB,2029,63.289666666666704,baseline
Zambia,ZMB,2030,63.269333333333364,baseline
Zimbabwe,ZWE,2022,59.0466666666668,baseline
Zimbabwe,ZWE,2023,59.129666666666814,baseline
Zimbabwe,ZWE,2024,59.32033333333347,baseline
Zimbabwe,ZWE,2025,59.634277777777896,baseline
Zimbabwe,ZWE,2026,60.099277777777836,baseline
Zimbabwe,ZWE,2027,60.27127777777783,baseline
Zimbabwe,ZWE,2028,60.39200000000003,baseline
