Country,Year,alcohol_per_capita_15plus,che_pct_gdp,dtp3_coverage_pct,gdp_per_capita_2015usd,hepb3_coverage_pct,log_gdp_per_capita_2015usd,overweight_adults_pct,pol3_coverage_pct,thinness_children_adolescents_pct,underweight_adults_pct,pred_life_expectancy
Jordan,2022,0.29999999999999993,7.807000000000073,75.10000000000036,3817.556489737988,75.10000000000036,8.24771405043151,69.84999999999997,73.79999999999927,3.4499999999999886,2.9500000000000455,74.151
Jordan,2023,0.29999999999999993,7.982000000000141,70.39999999999964,3792.0924420786687,70.39999999999964,8.241166695696414,69.77999999999994,69.19999999999891,3.3799999999999955,3.0200000000000387,72.03999999999998
Jordan,2024,0.29999999999999993,8.157000000000153,65.69999999999891,3766.628394419349,65.69999999999891,8.23461934096132,69.70999999999992,64.59999999999854,3.309999999999974,3.0900000000000603,70.51522999999999
Jordan,2025,0.29999999999999993,8.332000000000221,60.99999999999818,3741.1643467600297,60.99999999999818,8.228071986226226,69.63999999999993,59.99999999999818,3.2399999999999523,3.160000000000082,68.97022999999999
Kazakhstan,2022,5.270000000000039,4.1710000000002765,89.99999999999955,10950.438079866115,89.99999999999955,9.301435732390503,53.129999999999995,89.99999999999955,5.199999999999989,3.499999999999999,72.48099999999998
Kazakhstan,2023,5.400000000000091,4.452000000000339,88.19999999999936,11033.744409124862,88.19999999999936,9.309264845059177,53.56000000000006,88.19999999999936,5.400000000000034,3.499999999999999,72.592
Kazakhstan,2024,5.530000000000143,4.733000000000402,86.39999999999873,11117.05073838358,86.39999999999873,9.317093957727849,53.99000000000012,86.39999999999873,5.60000000000008,3.499999999999999,72.458
Kazakhstan,2025,5.660000000000139,5.014000000000465,84.59999999999854,11200.357067642326,84.59999999999854,9.324923070396522,54.420000000000186,84.59999999999854,5.800000000000125,3.499999999999999,72.75599999999999
Kenya,2022,2.4999999999999716,4.769000000000119,99.60000000000036,1716.3214783102376,99.60000000000036,7.449750623073626,33.70000000000027,100.0,8.229999999999976,12.229999999999976,66.71423000000004
Kenya,2023,2.399999999999949,4.924000000000149,100.0,1748.897455069724,100.0,7.469862782634493,34.500000000000455,100.0,8.179999999999964,12.179999999999964,66.36592000000005
Kenya,2024,2.299999999999926,5.079000000000178,100.0,1781.4734318292103,100.0,7.489974942195353,35.30000000000064,100.0,8.129999999999953,12.129999999999967,66.21261000000004
Kenya,2025,2.1999999999999034,5.234000000000208,100.0,1814.0494085886967,100.0,7.51008710175622,36.10000000000082,100.0,8.079999999999941,12.079999999999956,67.06161000000003
Kiribati,2022,0.9500000000000028,13.366000000000213,91.89999999999907,1882.1879689392154,91.89999999999907,7.540668714228289,79.15000000000009,87.79999999999882,1.0399999999999991,0.9000000000000001,62.91600000000004
Kiribati,2023,0.8999999999999915,14.072000000000344,91.59999999999877,1904.300520550023,91.59999999999877,7.55270698694671,79.38000000000011,86.79999999999836,1.0599999999999952,0.9,63.059000000000026
Kiribati,2024,0.8499999999999943,14.778000000000475,91.29999999999848,1926.413072160838,91.29999999999848,7.564745259665131,79.61000000000018,85.79999999999791,1.0799999999999983,0.9,63.08600000000002
Kiribati,2025,0.799999999999983,15.484000000000606,90.99999999999807,1948.5256237716458,90.99999999999807,7.576783532383551,79.8400000000002,84.79999999999745,1.1000000000000014,0.8999999999999999,63.09800000000002
"Korea, Democratic People's Republic of",2022,5.010000000000105,6.885000000000105,98.60000000000014,5365.803763748729,98.60000000000014,8.587299028088957,36.9800000000007,35.499999999992724,9.169999999999973,9.759999999999877,58.64707000000002
"Korea, Democratic People's Republic of",2023,5.380000000000223,7.088000000000193,99.00000000000034,5315.437763981434,99.00000000000034,8.57802179961633,38.00000000000114,20.399999999986903,9.119999999999962,9.439999999999827,60.80984
"Korea, Democratic People's Republic of",2024,5.750000000000341,7.291000000000224,99.40000000000043,5265.071764214124,99.40000000000043,8.568744571143704,39.02000000000112,5.2999999999847205,9.06999999999995,9.119999999999777,59.983300000000014
"Korea, Democratic People's Republic of",2025,6.120000000000459,7.494000000000312,99.80000000000052,5214.70576444683,99.80000000000052,8.559467342671073,40.040000000001555,0.0,9.019999999999953,8.799999999999727,60.09807000000003
